title,stars,name,text,neighborhood,location,categoryName,city,publishAt,isLocalGuide,sentiment,sentiment_score,time_period
Nisa Premier Hospital,1,Peter Abah,"I thought I was visiting a private hospital but the experience is nothing different from a public hospital.

My experience today 2/11/22 wasn't a pleasant one.

Firstly, the disconnect between the front desk, medical officer and the specialist (obstetrician) is begging for improvement.

Secondly, the so called obstetrician probably a registrar that I saw today by 4:23pm was unprofessional and lacks empathy; She was distracted with personal calls and unapologetic about it, no introductions, no smile, unperturbed and like questions being asked were irrelevant as she tactically avoided them and her feedback was like one that's exhausted.

Going back to the front desk to get antenatal care package, I was told they will give me a matron's phone number to call, like I am right here in the hospital and I have to use my personal line to call a staff? Wow!!! No systems in place??

The long waiting time I ran away from in public hospitals was right here waiting and smiling at me.

I had to go online and look at the hospital reviews because my visit today was as a result of a friend's recommendation years ago. But disappointed because if the management have been seeing the reviews there should be an improvement or is it a BOT that replies to all reviews?

I think the management need to use mystery clients or do a survey and discover the rot in the system.

There's room for continuous quality improvement and training of staff on emotional Intelligence.

Selah",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,NEGATIVE,0.999749481678009,2 years ago
Nisa Premier Hospital,5,Mariya Abba,It was excellent,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998599290847778,2 years ago
Nisa Premier Hospital,3,Ibrahim M,A nice hospital.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9995123147964478,2 years ago
Nisa Premier Hospital,3,Arodan Majnoon,"Their on -call General physicians and nurses are as good as can be in Nigeria. I was admitted there for about a week.
However, for Specialty care, with doctors who come in once a week or as needed, they left much to be desired about the level of care, with a shot gun approach in prescribing medication. Caveat emptor.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9968451261520386,2 years ago
Nisa Premier Hospital,1,Terwase Tamen,Poor experience. Im still waiting and it’s over 2hrs just to see a doctor. Wouldn’t want to come here next time.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9984630346298218,2 years ago
Nisa Premier Hospital,5,Queen williams,I love Nisa Premier Hospital. Their services are top notch. Nice and caring personnel with the right atmosphere to give you a therapeutic healing.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998719692230225,2 years ago
Nisa Premier Hospital,5,Nasiru M. Bello,Excellent,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998434782028198,2 years ago
Nisa Premier Hospital,1,I Ok,"Terrible service, glorified public hospital in my opinion. U pay so much for a service and get rubbish in return. BIG REGRET",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9995576739311218,2 years ago
Nisa Premier Hospital,5,Samuel Agono,Nisa Premier Hospital is still the hospital to beat especially in the area of IVF and Gynaecological services. Nisa has brought smiles to the faces of many families.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9996722936630249,2 years ago
Nisa Premier Hospital,5,Samuel Akpovwovwo,Very good and reliable hospital,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998348951339722,2 years ago
Nisa Premier Hospital,5,Muhammad Abubakar Hassan,"Nisa Premier is one of the best healthcare providers in Abuja. They have highly qualified doctors and specialists.

They try very hard to maintain good standard.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9989113807678223,2 years ago
Nisa Premier Hospital,3,Job Oluwakemi,"It okay, the management took a great step and actually apologize.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.940365731716156,2 years ago
Nisa Premier Hospital,4,nzeh oprah,The map is not entirely accurate stops several km away from the location but continue onwards and keep an eye out. The hospital itself is neatly maintained and literally your pennies determine your comfort - rooms range from regular general wards to deluxe/presidential with all manner of amenities. One impressive thing to note  is the nurses quick response to a call and the general cheerful disposition of the medical staffs.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9992191791534424,2 years ago
Nisa Premier Hospital,1,Muhammad Mubarak,"Terrible, they waste your time even when you go in sick. Experienced this bad service on multiple occasions.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9998000264167786,2 years ago
Nisa Premier Hospital,5,Pamela Osakwe,Thank you NISA for responding to my complaints and following up with me on progress made based on my recommendations. It is nice to know that I am receiving health care from a hospital that prioritises the opinions of its patients. Thanks a lot and good job.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,2 years ago,,POSITIVE,0.9997610449790955,2 years ago
Nisa Premier Hospital,5,Abdulsalam Isah,Nisa Premier Hospital is the best Health Facility  that provides excellent & modern health services,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998296499252319,3 years ago
Nisa Premier Hospital,5,Mercy Oluwatomilayo,Best hospital in Abuja,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9987863898277283,3 years ago
Nisa Premier Hospital,5,adaobi mogboh,Best Hospital in FCT Abuja!!,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9981774091720581,3 years ago
Nisa Premier Hospital,5,Paul Elias (Talent guru),"Standard Healthcare service and ""state of the act"" facility",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9724118709564209,3 years ago
Nisa Premier Hospital,3,Farida Adam,"NISA is a super fantastic hospital it’s where I have my antenatal but there’s something I really don’t appreciate and it’s the fact that after seeing your Dr and you probably have to get a scan done you go down to do it and the results are sent to your Dr for review later like that makes no sense my Dr should be there with me incase something disturbing is discovered we can tackle it immediately but with this you’d have to either wait to see your Dr again or come later or the next day …. And as an expecting Mum I want to be looked after properly and know my hospital is reliable there's just too much long and unnecessary methods with the tests and all .
Plus I went to get my TT shot and I was super disgusted at the refuse pile up in the injection room (see photos below).  I mean for a hospital this should be totally unacceptable gaskiya!!!! Even when I pointed it out to a nurse she wasn’t bothered at allll",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9898187518119812,3 years ago
Nisa Premier Hospital,1,Faisal Farouq,"If I could give zero (0) or negative stars to this hospital, I will because NISA hospital services and patient treatment does not even deserve the one star.
I took my wife for a doctor's appointment booked for 11am. They kept us waiting till around 2pm to see the doctor whom prescribed tests and scans to be done. After the tests and scans I asked for the results which they said will be available before her next appointment and we can pick up then.
On the day of the said appointment I called to reconfirm and let them know that we are coming, only for them to tell me that they have removed her from the appointment list. I insisted to speak with one of their managers, he said he will rectify and call me back. Hours later when I didn't hear from him, I called back to reconfirm, only for this rude manager to tell me that ""doctor is busy, but if you insist on seeing him today you can come and beg the nurses maybe they will allow you see him"".
Naturally I got angry that after all we have paid and gone through, a Manager will tell us to come and beg to see a doctor, as if the service was free.
So I went down to the hospital and demanded to get the test results printed so that I could take my wife to see a doctor elsewhere. The manager, nurses, front desk, all ganged up on me and refused to give the test results that I paid for with my own money. Test results worth almost 100,000 naira. As I write this feedback, they are still holding my wife's test results. We had to go to a different hospital and start the consultation process all over again. If this is not fraud and straight up corporate theft then I don't know what is.
My advice to all: IF YOU RESPECT AND VALUE YOURSELF AS A PERSON, DO NOT WASTE YOUR TIME GOING TO NISA HOSPITAL. It honestly is not worth your time, money and self respect.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9949384927749634,3 years ago
Nisa Premier Hospital,5,Otonye K. Iwaribubele,"It's a great hospital, very well managed. Doctors, nurses, and other staffers are very friendly and well behaved. Wheelchair friendly, a three storey building with lifts for those that cannot use the staircase. Lovely place to be. Their wards are second to non I have see in Nigeria. They have rooms, suites and deluxe suites depending on what you can afford and the type of comfort you needed. "" I told my brother that the owner of this hospital is running a hotel and a hospital together"" the Doctors are very prompt once called by a patient same with the very friendly and respectful nurses they have there. And they run a 24/7 round the clock security service around every corner of that hospital.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9997475743293762,3 years ago
Nisa Premier Hospital,1,Temitope Sowunmi,"The processes here are so cumbersome. You have to stand, wait, queue to get little help. Highly dissatisfied",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9997989535331726,3 years ago
Nisa Premier Hospital,1,Amy Peters,Nisa hospital is a dead zone. Go there at your own risk. Doctors are so careless.,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9996190071105957,3 years ago
Nisa Premier Hospital,5,Adeolu F,"Good health care delivery.  The staff are polite, professional and caring",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9997678399085999,3 years ago
Nisa Premier Hospital,5,Hameed ola,A well equipped hospital with latest facilities and services is excellent,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.999813973903656,3 years ago
Nisa Premier Hospital,4,suleiman mohd,Great Hospital with modern health care equipments,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.998650848865509,3 years ago
Nisa Premier Hospital,1,aysher garba,"NHIS patients are treated poorly in this hospital, even the seating area and doctors office are lacking in the NHIS building. Just get ready to be kept waiting there",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9996637105941772,3 years ago
Nisa Premier Hospital,1,Anastasia Eze,How do you keep a sick patient for 3-5 hours before seeing a doctor? Not to talk of the extra hours to run tests and consult before finally getting treatment? NISA is a big NO!,Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9947807192802429,3 years ago
Nisa Premier Hospital,3,Solomon “Olaoluade” Adelaja,"NISA premier upholds professionalism and keen interest in their patients. Although service might be a drag sometimes too. It is very pricey though in comparison to other hospitals. The hospital was built with the old hospital formation of long walk ways and titled isolated buildings. However, new buildings and modifications have sprung up in recent years as the hospital aims to meet up with recent advancement in architectural design",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,POSITIVE,0.9978432655334473,3 years ago
Nisa Premier Hospital,1,Comfort Asokoro,"The doctors where so impatient. Driven by you doing expensive options that will generate more money for them.
Time wasting; Very insensitive to time. Wasted over 7 hours waiting for the doctor to come and prescribe drugs to an emergency patient for that matter.
Cost not the problem but poor patient relation is or customer service so to speak.",Jabi,"{'lat': 9.0676555, 'lng': 7.4115661}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9996538162231445,3 years ago
